relative_path,basename,extension,size_bytes,mtime_ns,mode,readable,mime_guess,sha256,crc32,duplicate_basename,duplicate_content
Signals/DATA A/A28/frequency-band-selected_A28.xml,frequency-band-selected_A28.xml,xml,577,1578428208000000000,-rw-rw-r--,true,application/xml,2ef339cd6f46af48c64d21d5537cb2cf07f72d8bc6d4ced48da7f074a6045b87,5feb6274,false,false
Signals/DATA A/A29/A29_CE_baseline.gdf,A29_CE_baseline.gdf,gdf,24527154,1530137932000000000,-rw-rw-r--,true,,fd662472fb4e6dbb7182b4ada05582241440154a1bc6c398b7c14fdea4502ac0,533d3177,false,false
Signals/DATA A/A29/A29_OE_baseline.gdf,A29_OE_baseline.gdf,gdf,24527154,1530137684000000000,-rw-rw-r--,true,,47878a4d71775122fa0cb356c52a2c4ff4cf6afea5ff43766afc6e032b63bc42,8a6b80cf,false,false
Signals/DATA A/A29/A29_R1_acquisition.gdf,A29_R1_acquisition.gdf,gdf,59000512,1530138748000000000,-rw-rw-r--,true,,3fca683a5c9faea9cfb5875ff4363c7cd298e309989ee1bafa0ca74dc38bd84f,38166b5c,false,false
Signals/DATA A/A29/A29_R2_acquisition.gdf,A29_R2_acquisition.gdf,gdf,59000512,1530139244000000000,-rw-rw-r--,true,,9280778b5098760a61cdf93ff26814e53a6069c94ae4563abac1e0418f988122,a6168060,false,false
Signals/DATA A/A29/A29_R3_onlineT.gdf,A29_R3_onlineT.gdf,gdf,59000512,1655759318000000000,-rw-rw-r--,true,,5adb86ab0414e36c209ed21589482cb03e03dfba247745f63906753cebb87e7f,16f01f65,false,false
Signals/DATA A/A29/A29_R4_onlineT.gdf,A29_R4_onlineT.gdf,gdf,59000512,1655759332000000000,-rw-rw-r--,true,,874024ed999eca3b3ce028ef7fe6940bb374d50a1e22f77b2d0e325ca58b9eb4,35a6af91,false,false
Signals/DATA A/A29/A29_R5_onlineT.gdf,A29_R5_onlineT.gdf,gdf,58869434,1655759344000000000,-rw-rw-r--,true,,e7c93a13585b411dc1a1db48c728da0958929f761e9df629ad064f7b7e1bb781,bd5d0c35,false,false
Signals/DATA A/A29/A29_R6_onlineT.gdf,A29_R6_onlineT.gdf,gdf,59000512,1655759356000000000,-rw-rw-r--,true,,0ec183882ec40775d66c02c37b74229ce77b3bc631dc20fc070ea9c40ce9a37c,0f283808,false,false
Signals/DATA A/A29/classifier_A29.xml,classifier_A29.xml,xml,997,1578516054000000000,-rw-rw-r--,true,application/xml,6c4f192ce17afb8c02706bdb7898364c8fa9e21084b7f5933bdeae2be6371321,17a25fc5,false,false
Signals/DATA A/A29/csp-spatial-filter_A29.xml,csp-spatial-filter_A29.xml,xml,2533,1578516012000000000,-rw-rw-r--,true,application/xml,984c5c2b0112ae22ea6989249eba17d79094c4d6966264e2a9960ea41e33310e,6023fd4b,false,false
Signals/DATA A/A29/frequency-band-selected_A29.csv,frequency-band-selected_A29.csv,csv,9987,1582779766000000000,-rw-rw-r--,true,text/csv,a8f8359c0f9edbaabfaf771a56676c4edbe75942425f1f589820fff346d905a0,93362c70,false,false
Signals/DATA A/A29/frequency-band-selected_A29.xml,frequency-band-selected_A29.xml,xml,575,1578515958000000000,-rw-rw-r--,true,application/xml,f9cfda099842b4a26272700442833614a7aea85167501ce39f63593cbe18f64e,a2855559,false,false
Signals/DATA A/A3/A3_CE_baseline.gdf,A3_CE_baseline.gdf,gdf,24527154,1528748412000000000,-rw-rw-r--,true,,102cae9a91b664eb54b7742ad27e5a8e8175ec0c21c7a254c4c10d9457c96f01,f46201d5,false,false
Signals/DATA A/A3/A3_OE_baseline.gdf,A3_OE_baseline.gdf,gdf,24527154,1528748634000000000,-rw-rw-r--,true,,6f59af7200c69c3f150c82b68b4b8a40d494844260bbfbdb46b85180c6c04be6,dfd836b5,false,false
Signals/DATA A/A3/A3_R1_acquisition.gdf,A3_R1_acquisition.gdf,gdf,59000512,1528749630000000000,-rw-rw-r--,true,,fefc7398670cdfdea9540b6d7fb52362b1c1ecc9de905bee819562a842896d6b,47a60e17,false,false
Signals/DATA A/A3/A3_R2_acquisition.gdf,A3_R2_acquisition.gdf,gdf,59000512,1528750188000000000,-rw-rw-r--,true,,f6b59521fe8aa171ba806eb6f6089622fb2a7870b69a10dd457b40c8eaea748a,7a14a6e8,false,false
Signals/DATA A/A3/A3_R3_onlineT.gdf,A3_R3_onlineT.gdf,gdf,59000512,1655746676000000000,-rw-rw-r--,true,,02f49f18b323341879e83ebd9c95f25b2d2cfd99dd82c54d87beb1887b5877d2,c6c430fe,false,false
Signals/DATA A/A3/A3_R4_onlineT.gdf,A3_R4_onlineT.gdf,gdf,59000512,1655746688000000000,-rw-rw-r--,true,,b5774dc0b7df28e902f4180c56c84b0c3c77fcdb48eedc7e9ba9a21062373972,f4761ce5,false,false
Signals/DATA A/A3/A3_R5_onlineT.gdf,A3_R5_onlineT.gdf,gdf,59000512,1655746698000000000,-rw-rw-r--,true,,55e864be9d314690b66ba95377352de16534b01e1e62556cc36913a747086f40,a7601daf,false,false
Signals/DATA A/A3/A3_R6_onlineT.gdf,A3_R6_onlineT.gdf,gdf,59000512,1655746712000000000,-rw-rw-r--,true,,b5390b256b52830434e0723d8479b5b9c623e968141cf33c62fa8864a95d39cc,6779dff0,false,false
Signals/DATA A/A3/classifier_A3.xml,classifier_A3.xml,xml,995,1575592288000000000,-rw-rw-r--,true,application/xml,a0c36ce8e65dceae6be2e77b433c81e8e50d065e1a146f56ebebe5320860177a,6783eb87,false,false
Signals/DATA A/A3/csp-spatial-filter_A3.xml,csp-spatial-filter_A3.xml,xml,2530,1575592272000000000,-rw-rw-r--,true,application/xml,9fe48ac9c5dbf28ce208a3905c219d3a5417b25fbfb9fa64a7c73696167ab111,086ffa24,false,false
Signals/DATA A/A3/frequency-band-selected_A3.csv,frequency-band-selected_A3.csv,csv,9953,1582760470000000000,-rw-rw-r--,true,text/csv,ab095bf941fa327d817f2d06137546447fc6cd7415ed1d0cee930066918b83fc,573f598c,false,false
Signals/DATA A/A3/frequency-band-selected_A3.xml,frequency-band-selected_A3.xml,xml,577,1575592108000000000,-rw-rw-r--,true,application/xml,632d7e1a757a4c9caa80b6c7aee76be523e45521dddb35307f76d363309ae31e,f2716ec1,false,false
Signals/DATA A/A30/A30_CE_baseline.gdf,A30_CE_baseline.gdf,gdf,23888160,1525910812000000000,-rw-rw-r--,true,,6688fa0a6ec3a5ebdef58fd363b668db8bd271a26d69ba373316b4b378d7d846,275611f2,false,false
Signals/DATA A/A30/A30_OE_baseline.gdf,A30_OE_baseline.gdf,gdf,24142112,1525910486000000000,-rw-rw-r--,true,,a640423e69af744d8cd7a436cda5425563598aaec06928b5114fa8bbf46598bf,51cdd8a2,false,false
Signals/DATA A/A30/A30_R1_acquisition.gdf,A30_R1_acquisition.gdf,gdf,59000512,1525911418000000000,-rw-rw-r--,true,,543a6c662aac8d7635011c7e2cc798b0e997cbafbd827a81373246fc96cfce12,f65e7209,false,false
Signals/DATA A/A30/A30_R2_acquisition.gdf,A30_R2_acquisition.gdf,gdf,59000512,1525912132000000000,-rw-rw-r--,true,,a001474b8207e413800e32783efffc0308f92554a9f9278c3f2bfaa0bf832789,15362cf4,false,false
Signals/DATA A/A30/A30_R3_onlineT.gdf,A30_R3_onlineT.gdf,gdf,59000512,1655759408000000000,-rw-rw-r--,true,,404e125aea7bf562f0cd6c633448d6e4a9a1335575ccc434e6018fee3142dc17,3f74982c,false,false
Signals/DATA A/A30/A30_R4_onlineT.gdf,A30_R4_onlineT.gdf,gdf,59000512,1655759420000000000,-rw-rw-r--,true,,1be5f4da10e106a4a9db37e1dd7a445de85b084e8f2442c83fa5e0bb4e79fe05,d661cbef,false,false
Signals/DATA A/A30/A30_R5_onlineT.gdf,A30_R5_onlineT.gdf,gdf,59000512,1655759432000000000,-rw-rw-r--,true,,b3805e00347e3bc6931322fc5c50067a5cdfb56342edcb8b4c45fa24e10ed49d,b264b59d,false,false
Signals/DATA A/A30/A30_R6_onlineT.gdf,A30_R6_onlineT.gdf,gdf,59000512,1655759444000000000,-rw-rw-r--,true,,9ac92b0615c6083a8f29c5887417e72a5a527d05cb9b38a82a5ebc252eb1c065,77b7b38b,false,false
Signals/DATA A/A30/classifier_A30.xml,classifier_A30.xml,xml,996,1575574254000000000,-rw-rw-r--,true,application/xml,764f7fdd527c1fd08db9cd78a40f80b9e0c83076a2a5049e39009fd2d47d08e2,19fd27ed,false,false
Signals/DATA A/A30/csp-spatial-filter_A30.xml,csp-spatial-filter_A30.xml,xml,2535,1575574240000000000,-rw-rw-r--,true,application/xml,6dd2c8833ae73199f421e68237781477149705e886934287b78a4ff76198efcf,0b953089,false,false
Signals/DATA A/A30/frequency-band-selected_A30.csv,frequency-band-selected_A30.csv,csv,9982,1582675876000000000,-rw-rw-r--,true,text/csv,167788a863a0e2c06cff730940e84b11f3291d8bb612cc92023d01197eb0fe2a,105293c9,false,false
Signals/DATA A/A30/frequency-band-selected_A30.xml,frequency-band-selected_A30.xml,xml,577,1575574214000000000,-rw-rw-r--,true,application/xml,21940d7aead82fbe3e6b7c9e9ba54ff8ee90f9885872b2c9667109d047f80ae8,78645f3b,false,false
Signals/DATA A/A31/A31_CE_baseline.gdf,A31_CE_baseline.gdf,gdf,24527154,1526414656000000000,-rw-rw-r--,true,,3ed0d2b7a8f8be19d7cda83ac9848cfbbac0f3008ee4e360ef394f90e18afe3d,0fe1481b,false,false
Signals/DATA A/A31/A31_OE_baseline.gdf,A31_OE_baseline.gdf,gdf,24527154,1526414398000000000,-rw-rw-r--,true,,abbb62821e4b1aef7dc0fd3e52f4e5d3c0c17d69b1e5a00dc274937995cef86c,20bada5b,false,false
Signals/DATA A/A31/A31_R1_acquisition.gdf,A31_R1_acquisition.gdf,gdf,59000512,1526415344000000000,-rw-rw-r--,true,,e8e86bfc3944e239e6649d272176a541d22af4406a248f2deae9791b0ac18b7f,775aa701,false,false
Signals/DATA A/A31/A31_R2_acquisition.gdf,A31_R2_acquisition.gdf,gdf,59000512,1526416000000000000,-rw-rw-r--,true,,e44cf36137b6289bccefe836b15dbdbf1659fe46aec76e8e0c1be3ad7de306e1,045ae22f,false,false
Signals/DATA A/A31/A31_R3_onlineT.gdf,A31_R3_onlineT.gdf,gdf,59000512,1655759496000000000,-rw-rw-r--,true,,3fe206aa146ffee248b0dd1e3fe489ec1de93ec889b14d182211ca3f303ae96a,01ee047a,false,false
Signals/DATA A/A31/A31_R4_onlineT.gdf,A31_R4_onlineT.gdf,gdf,59000512,1655759508000000000,-rw-rw-r--,true,,e5a30afb909a3bbfe227615afd1dd69e039a35b3f5c3284fe3746ee6bd4cb631,b8bc1cd9,false,false
Signals/DATA A/A31/A31_R5_onlineT.gdf,A31_R5_onlineT.gdf,gdf,58951354,1655759520000000000,-rw-rw-r--,true,,3e023f0cbd62bd215a66cb8191760ad85aff944bdef684fb1e6c2230a066f559,8f2068c0,false,false
Signals/DATA A/A31/A31_R6_onlineT.gdf,A31_R6_onlineT.gdf,gdf,58975930,1655759532000000000,-rw-rw-r--,true,,94c5f39cde454aca2192aecf54c87e61151a1b3402886e6a283fa5aac76d679f,7ff28f0f,false,false
Signals/DATA A/A31/classifier_A31.xml,classifier_A31.xml,xml,995,1574883714000000000,-rw-rw-r--,true,application/xml,cdd5845461fe770b702677fbd718dd2e1d79641af71a2c1ae0cdcc91676cc90e,19560a89,false,false
Signals/DATA A/A31/csp-spatial-filter_A31.xml,csp-spatial-filter_A31.xml,xml,2534,1574883698000000000,-rw-rw-r--,true,application/xml,4ba904106094034c5c6cad79668de8baff20b63e78a317fcea989ceaeef9174f,22c84283,false,false
Signals/DATA A/A31/frequency-band-selected_A31.csv,frequency-band-selected_A31.csv,csv,9957,1582667354000000000,-rw-rw-r--,true,text/csv,2df1200faf3df83bf5c511ff50b1896de4fb2e85ebfd26d0e39a43a9a08909b1,12bb3cfd,false,false
Signals/DATA A/A31/frequency-band-selected_A31.xml,frequency-band-selected_A31.xml,xml,577,1574883684000000000,-rw-rw-r--,true,application/xml,2137a2fd2069bfdd190e4913a0157b0358147ea67b3875b45d91c7a0f4409eff,4eac853b,false,false
Signals/DATA A/A32/A32_CE_baseline.gdf,A32_CE_baseline.gdf,gdf,26001720,1591744724000000000,-rw-rw-r--,true,,17957316a0b37e35e360639926913135b7371cbac66d98e4a273ec6908c3666e,c6c2c4fc,false,false
Signals/DATA A/A32/A32_OE_baseline.gdf,A32_OE_baseline.gdf,gdf,24510776,1588014364000000000,-rw-rw-r--,true,,c72ab12c58fcf2ceafc2e9b7f797f5a84e21eb3a0e1b4da85110c6946b5c2d63,846727c9,false,false
Signals/DATA A/A32/A32_R1_acquisition.gdf,A32_R1_acquisition.gdf,gdf,58476224,1525725056000000000,-rw-rw-r--,true,,062b9da093188ac9bb69e594f7204a339b1cd7191181788485a943dcbd8f2c98,c43b1b8e,false,false
Signals/DATA A/A32/A32_R2_acquisition.gdf,A32_R2_acquisition.gdf,gdf,58476224,1525725672000000000,-rw-rw-r--,true,,b6adbf9b0e1b8be634049a2e54a304d2491d85813e3e1253d74a67ae73b5ad55,7ca7d4fb,false,false
Signals/DATA A/A32/A32_R3_onlineT.gdf,A32_R3_onlineT.gdf,gdf,58476224,1655759588000000000,-rw-rw-r--,true,,2c0633ae21eeffff3089381694c69530eb442a68b5d7d9cc5f30f1af63d16b11,7f5e86d5,false,false
Signals/DATA A/A32/A32_R4_onlineT.gdf,A32_R4_onlineT.gdf,gdf,59000512,1655759600000000000,-rw-rw-r--,true,,ee85913eb277ad5ce8edbe22b6f02444fc316dcb3c22923dfcc3ec2ba8c69a6e,b34f3012,false,false
Signals/DATA A/A32/A32_R5_onlineT.gdf,A32_R5_onlineT.gdf,gdf,59000512,1655759612000000000,-rw-rw-r--,true,,5f71cb73fe69d940a49f6ea0bb6397fd81028c9f56655489d619e93d13dabf06,70f174d4,false,false
Signals/DATA A/A32/A32_R6_onlineT.gdf,A32_R6_onlineT.gdf,gdf,59000512,1655759624000000000,-rw-rw-r--,true,,64d9a24f066aa90861e8f9f767b840220b60cbee3a467100dcf7f8159673889c,e0be3c1f,false,false
Signals/DATA A/A32/classifier_A32.xml,classifier_A32.xml,xml,994,1574884206000000000,-rw-rw-r--,true,application/xml,fd863a2e628e33f919ec0427b4a75a2c4b813e9e8dd1a5fe53bf33e70e5d2b02,ef5983cb,false,false
Signals/DATA A/A32/csp-spatial-filter_A32.xml,csp-spatial-filter_A32.xml,xml,2536,1574884192000000000,-rw-rw-r--,true,application/xml,2bfd6a62beae8f3c81bf8d887d54d57456a70b5b48d0c10c97f95f8865aa4a25,66d0ed7f,false,false
Signals/DATA A/A32/frequency-band-selected_A32.csv,frequency-band-selected_A32.csv,csv,9972,1582668550000000000,-rw-rw-r--,true,text/csv,93621b4788b4b064df20fd0f242b9ad50f20627a76979b8570a5108fd6a29f11,1fa3ee31,false,false
Signals/DATA A/A32/frequency-band-selected_A32.xml,frequency-band-selected_A32.xml,xml,577,1574884174000000000,-rw-rw-r--,true,application/xml,788cd0cec1aec8372f26d4e6ea00392821ccdbe7998669ae3d2d1eceb4eed0f5,f03d3bd0,false,false
Signals/DATA A/A33/A33_CE_baseline.gdf,A33_CE_baseline.gdf,gdf,24527154,1529029234000000000,-rw-rw-r--,true,,33867d2e8e12b73178861a0acc329a3352ed05744378bad2908f033a0222ce5b,6c5d39fb,false,false
Signals/DATA A/A33/A33_OE_baseline.gdf,A33_OE_baseline.gdf,gdf,24527154,1529029014000000000,-rw-rw-r--,true,,e04c3d18c41c896a2d0a24292268de9a7ec48ff17f29a2371318ff8ee3dafc97,67915d36,false,false
Signals/DATA A/A33/A33_R1_acquisition.gdf,A33_R1_acquisition.gdf,gdf,58967738,1529030236000000000,-rw-rw-r--,true,,25988f05911413a3e9fd28544cfb9b7d08bbd78b416e6982c4920f3b94e8f4e0,5aaa93a1,false,false
Signals/DATA A/A33/A33_R2_acquisition.gdf,A33_R2_acquisition.gdf,gdf,58705594,1529030744000000000,-rw-rw-r--,true,,1ed30c9d78178ff783f75877a0d2b24bee654c50257d378627a8ea950e107ac2,d63e847e,false,false
Signals/DATA A/A33/A33_R3_onlineT.gdf,A33_R3_onlineT.gdf,gdf,59000512,1655759678000000000,-rw-rw-r--,true,,475a38ed118304962255f693c2e1f2b443d9bda23897590eef06121bba42020a,03319198,false,false
Signals/DATA A/A33/A33_R4_onlineT.gdf,A33_R4_onlineT.gdf,gdf,59000512,1655759692000000000,-rw-rw-r--,true,,74265ffe9b57dd243037dfd05aeab8fb932de3343d63ba4ee4ccf7bcbb6c0657,d7552d92,false,false
Signals/DATA A/A33/A33_R5_onlineT.gdf,A33_R5_onlineT.gdf,gdf,59000512,1655759704000000000,-rw-rw-r--,true,,a9f0b0b25ea1dbc1b172ca1a29e92bc9d1b86820ce07fdc73bab1fd2574de864,0b11fa0e,false,false
Signals/DATA A/A33/A33_R6_onlineT.gdf,A33_R6_onlineT.gdf,gdf,59000512,1655759716000000000,-rw-rw-r--,true,,d67a24f1ef83abc6d795602da9f8d2ffb22c82e18a4126925b87f471a95d20a7,b68be204,false,false
Signals/DATA A/A33/classifier_A33.xml,classifier_A33.xml,xml,995,1574725792000000000,-rw-rw-r--,true,application/xml,f7b52382c4d11e8a91f985f8c75f48d0086a362ecb088e8b83f55345eaff3b7a,79a5e60f,false,false
Signals/DATA A/A33/csp-spatial-filter_A33.xml,csp-spatial-filter_A33.xml,xml,2532,1574725770000000000,-rw-rw-r--,true,application/xml,b91565e4bffdc7dddd4cf204ee24a8ae264a18656540c92b65d03a5676de34c9,be34dfe0,false,false
Signals/DATA A/A33/frequency-band-selected_A33.csv,frequency-band-selected_A33.csv,csv,9971,1582663060000000000,-rw-rw-r--,true,text/csv,df7c2758777337b29d1ac1792d27994f9a6bd6e3be6007c6f6f47e2cdccb4fab,814cf438,false,false
Signals/DATA A/A33/frequency-band-selected_A33.xml,frequency-band-selected_A33.xml,xml,577,1574725716000000000,-rw-rw-r--,true,application/xml,2ac21bc264f072cc281556a7e38ae2cc4b05a4af878ae42b5d4bc2364b61e612,5cca4487,false,false
Signals/DATA A/A34/A34_CE_baseline.gdf,A34_CE_baseline.gdf,gdf,24527154,1525899032000000000,-rw-rw-r--,true,,58732fdc82616ab63f19ce6177b9ada19c691e3e3a2711c971120a830615f40f,30d9da93,false,false
Signals/DATA A/A34/A34_OE_baseline.gdf,A34_OE_baseline.gdf,gdf,24527154,1525899274000000000,-rw-rw-r--,true,,f9e26c21e35dba8b81f4ffbbe771a6a6dda42d0f40cc649e9af36980e2b8dc7c,dbef877b,false,false
Signals/DATA A/A34/A34_R1_acquisition.gdf,A34_R1_acquisition.gdf,gdf,59000512,1525899828000000000,-rw-rw-r--,true,,809c59a11de8a3b8dfe97b29581376a2bcd5d4c98bd110fafa45ab52c0a5ed01,8578e05c,false,false
Signals/DATA A/A34/A34_R2_acquisition.gdf,A34_R2_acquisition.gdf,gdf,59000512,1525900350000000000,-rw-rw-r--,true,,610ce490331f6dbbca451f0b2ba6327c3fe1ab064b0aa185fa14006005dee232,56f67aa8,false,false
Signals/DATA A/A34/A34_R3_onlineT.gdf,A34_R3_onlineT.gdf,gdf,59000512,1655759768000000000,-rw-rw-r--,true,,622a32bd0c190cd224faefb33f6ae0c2ec48eb930d637e1cf623e433becc60da,ec8583ab,false,false
Signals/DATA A/A34/A34_R4_onlineT.gdf,A34_R4_onlineT.gdf,gdf,59000512,1655759780000000000,-rw-rw-r--,true,,4a27fb312d491bf7787aa31e4e88e21edd435796390ac67250ef0173e502c7cb,fe472c57,false,false
Signals/DATA A/A34/A34_R5_onlineT.gdf,A34_R5_onlineT.gdf,gdf,59000512,1655759792000000000,-rw-rw-r--,true,,32aa83c6629f7acb161865387f57a5215c41382fb4648ae44c892f46ba4cbb9e,65f85a20,false,false
Signals/DATA A/A34/A34_R6_onlineT.gdf,A34_R6_onlineT.gdf,gdf,59000512,1655759806000000000,-rw-rw-r--,true,,086b793570de3d2b604148f7e5669c66a38a561daf14298404683857240f99b5,3c00e070,false,false
Signals/DATA A/A34/classifier_A34.xml,classifier_A34.xml,xml,997,1574882968000000000,-rw-rw-r--,true,application/xml,acf11d2e17ae69e67cecef9011d39c9f9eab9f1f5f24d089da6e3dc05eaaf921,9dd2e2e6,false,false
Signals/DATA A/A34/csp-spatial-filter_A34.xml,csp-spatial-filter_A34.xml,xml,2533,1574882940000000000,-rw-rw-r--,true,application/xml,e9f1adaa6cabdfdddc7e44143f19ef56a6957f3166fd9d8340c60247ef2c5696,267c7c69,false,false
Signals/DATA A/A34/frequency-band-selected_A34.csv,frequency-band-selected_A34.csv,csv,9967,1582663474000000000,-rw-rw-r--,true,text/csv,cb4c3d5d3bc9a685c9314610faaf803afe7539d9298ae33b20abf511761753f6,6ac92cd5,false,false
Signals/DATA A/A34/frequency-band-selected_A34.xml,frequency-band-selected_A34.xml,xml,577,1574882920000000000,-rw-rw-r--,true,application/xml,97e4f7c500dd5761ecf79725e9b92a7550e367c9a7f2fb5c04ec7d77c959564b,418f357b,false,false
Signals/DATA A/A35/A35_CE_baseline.gdf,A35_CE_baseline.gdf,gdf,24527154,1527093948000000000,-rw-rw-r--,true,,ec39bc25a915f6e81dcb1c3fb17f7a4411df659dd8f673dbfda14a7c87c9d77c,64e6c9c0,false,false
Signals/DATA A/A35/A35_OE_baseline.gdf,A35_OE_baseline.gdf,gdf,24527154,1527093694000000000,-rw-rw-r--,true,,6c023aa59dab9c98f9610a5ca15c13d8b0f069409d6b4298af2c6572e0910670,25b1d2cc,false,false
Signals/DATA A/A35/A35_R1_acquisition.gdf,A35_R1_acquisition.gdf,gdf,59000512,1527094946000000000,-rw-rw-r--,true,,52c1820b0e0918746efb6ad9e42508ec1313042159b0f439bdee6466bc073ef0,970bfd70,false,false
Signals/DATA A/A35/A35_R2_acquisition.gdf,A35_R2_acquisition.gdf,gdf,59000512,1527095510000000000,-rw-rw-r--,true,,a6ac2e845dce16df56b20297cdcb8e0af7a4f1c9fe1578e6b04e7d9d3260482a,5e51a628,false,false
Signals/DATA A/A35/A35_R3_onlineT.gdf,A35_R3_onlineT.gdf,gdf,59000512,1655759858000000000,-rw-rw-r--,true,,aa6a673398bc1b4cba2e236f5f15915945a6cb81ab5f30e1d51680206e75eab5,e17be3fc,false,false
Signals/DATA A/A35/A35_R4_onlineT.gdf,A35_R4_onlineT.gdf,gdf,59000512,1655759870000000000,-rw-rw-r--,true,,7d48aefe4ce3b410c4cf280d4269fb1defb8bde709bcc1341bd002551f1c7045,244743ca,false,false
Signals/DATA A/A35/A35_R5_onlineT.gdf,A35_R5_onlineT.gdf,gdf,59000512,1655759882000000000,-rw-rw-r--,true,,a1428be4d1b51b91cd62b3f10de717ff5cfbb1980cecb51be51f271678e05fe5,9cfd5d1f,false,false
Signals/DATA A/A35/A35_R6_onlineT.gdf,A35_R6_onlineT.gdf,gdf,59000512,1655759894000000000,-rw-rw-r--,true,,08983018c53a2e63ca2e18f57babda704d40a4950961e305655cd4daaa2f565b,9e3f0703,false,false
Signals/DATA A/A35/classifier_A35.xml,classifier_A35.xml,xml,996,1575591060000000000,-rw-rw-r--,true,application/xml,10a2cb227d8208a2e03f540528046c3aff812e35afee514195d01162e3791399,f8bf30a8,false,false
Signals/DATA A/A35/csp-spatial-filter_A35.xml,csp-spatial-filter_A35.xml,xml,2524,1575591040000000000,-rw-rw-r--,true,application/xml,b34265d120d12902db6747a10e7cbd7698976c32e3c608d12f234a6388ad056a,c8d827ce,false,false
Signals/DATA A/A35/frequency-band-selected_A35.csv,frequency-band-selected_A35.csv,csv,9948,1582759386000000000,-rw-rw-r--,true,text/csv,bd1b961f0b6236269d7dbbb02b755cd715ff51c8b0ee18ae3cd34028631b3fee,d2318a17,false,false
Signals/DATA A/A35/frequency-band-selected_A35.xml,frequency-band-selected_A35.xml,xml,576,1575590842000000000,-rw-rw-r--,true,application/xml,7beb6bd5639638015472a62afcbbb4b7aa88f1c61e38b78f9e5b38f1d5484126,fcb0b99a,false,false
Signals/DATA A/A36/A36_CE_baseline.gdf,A36_CE_baseline.gdf,gdf,24527154,1527612572000000000,-rw-rw-r--,true,,2a5420155abfa0c2632a79cc621363dde4ce94fe1f36566f2a035b7c3de4d00d,3ce86689,false,false
Signals/DATA A/A36/A36_OE_baseline.gdf,A36_OE_baseline.gdf,gdf,24527154,1527612350000000000,-rw-rw-r--,true,,ad085dcaab3445f400953f6af7a01bcc3c0ce95cec3cb3be484b85dbed53a04d,2ba62bd7,false,false
Signals/DATA A/A36/A36_R1_acquisition.gdf,A36_R1_acquisition.gdf,gdf,59000512,1527613424000000000,-rw-rw-r--,true,,48305013e62135d1a24ffcad9fa9594e598af14a216822345027a3a0c1f8426a,2c89dc08,false,false
Signals/DATA A/A36/A36_R2_acquisition.gdf,A36_R2_acquisition.gdf,gdf,59000512,1527613978000000000,-rw-rw-r--,true,,f8f0b7ae76a91346ab814216725f945fcec7c05ba6c648eaa52533e6fdead114,92f276c1,false,false
Signals/DATA A/A36/A36_R3_onlineT.gdf,A36_R3_onlineT.gdf,gdf,59000512,1655759944000000000,-rw-rw-r--,true,,a3286be451d99b8064aa67c9ff90274ef97130c8c8c7876c729e2096b3d18793,fe5f8fc7,false,false
Signals/DATA A/A36/A36_R4_onlineT.gdf,A36_R4_onlineT.gdf,gdf,59000512,1655759960000000000,-rw-rw-r--,true,,e6416d0510b98fdebd59425c8d9849ae4c7c5647a9440abe873dfb17374cbe5c,177e28dd,false,false
Signals/DATA A/A36/A36_R5_onlineT.gdf,A36_R5_onlineT.gdf,gdf,59000512,1655759972000000000,-rw-rw-r--,true,,1d42d482a4e2d4b4b08ed96917f2d34650fcc539374df1ea7dd47c0604e22fec,fa86d1b2,false,false
Signals/DATA A/A36/A36_R6_onlineT.gdf,A36_R6_onlineT.gdf,gdf,59000512,1655759984000000000,-rw-rw-r--,true,,12b2dff4a211e89e6fc658bf373ed40baf96b8bcad87edab0e9f7f8bf35e86be,35eedc1f,false,false
Signals/DATA A/A36/classifier_A36.xml,classifier_A36.xml,xml,995,1575592472000000000,-rw-rw-r--,true,application/xml,7df1032e7835bf9ea8eea89a2481f76edfccf85b93c4684e5c6905941f7e0041,e7b36738,false,false
Signals/DATA A/A36/csp-spatial-filter_A36.xml,csp-spatial-filter_A36.xml,xml,2535,1575592456000000000,-rw-rw-r--,true,application/xml,acad81ebf21228cade805814fe43eac6593de5695609e8defe5ed7d580a12388,16ac39a7,false,false
Signals/DATA A/A36/frequency-band-selected_A36.csv,frequency-band-selected_A36.csv,csv,9992,1582763450000000000,-rw-rw-r--,true,text/csv,0c5addd55cb84ee3c4f31d0c210fda009d12f148016d85756e71f93808a678e2,1cbb69b7,false,false
Signals/DATA A/A36/frequency-band-selected_A36.xml,frequency-band-selected_A36.xml,xml,577,1575592440000000000,-rw-rw-r--,true,application/xml,15dccabacf7bfb156ca643fc3ca65eb316872d97fd9f7b06af35afba5589ba5b,79977ede,false,false
Signals/DATA A/A37/A37_CE_baseline.gdf,A37_CE_baseline.gdf,gdf,24527154,1526674518000000000,-rw-rw-r--,true,,03afb3aa7f8c7cc4b8be9a53d0a99cfd6b3bc23c49e9a0e24db5a29dc673f070,6b03faf8,false,false
Signals/DATA A/A37/A37_OE_baseline.gdf,A37_OE_baseline.gdf,gdf,24527154,1526674744000000000,-rw-rw-r--,true,,f50a2baa886288b5bac8c982d2fd8bcc966ad4a462848605a20070a7fce9841d,d01ce625,false,false
Signals/DATA A/A37/A37_R1_acquisition.gdf,A37_R1_acquisition.gdf,gdf,59000512,1526675686000000000,-rw-rw-r--,true,,6e2483301de75cacc67c8c292f65c281b0686eaebb55e0e00a68c640f054dd3c,1c674fa3,false,false
