subject,component,feature,loading,explained_variance_ratio,latent_dimension
A37,1,emg_rms_20_45hz,0.3590022328051169,0.624468371139752,1
A41,1,posterior_alpha_logpower,0.4561791360626048,0.38849748244345556,1
A41,1,frontal_midline_theta_logpower,0.4512973135381826,0.38849748244345556,1
A41,1,aperiodic_offset,0.4306777826411748,0.38849748244345556,1
A41,1,aperiodic_exponent,-0.269465851069432,0.38849748244345556,1
A41,1,alpha_peak_hz,-0.10584443597366963,0.38849748244345556,1
A41,1,slow_eye_logpower,0.30601512935396313,0.38849748244345556,1
A41,1,blink_amplitude,0.4411580694457727,0.38849748244345556,1
A41,1,blink_event_count,-0.172378467885914,0.38849748244345556,1
A41,1,emg_rms_20_45hz,-0.030871521070057265,0.38849748244345556,1
A45,1,posterior_alpha_logpower,0.3936627033681982,0.7109699138194772,1
A45,1,frontal_midline_theta_logpower,0.3938230180825172,0.7109699138194772,1
A45,1,aperiodic_offset,0.39394923765061995,0.7109699138194772,1
A45,1,aperiodic_exponent,-0.11079521984030721,0.7109699138194772,1
A45,1,alpha_peak_hz,-0.1124368698448936,0.7109699138194772,1
A45,1,slow_eye_logpower,0.39357535810563954,0.7109699138194772,1
A45,1,blink_amplitude,0.3825588398253392,0.7109699138194772,1
A45,1,blink_event_count,0.23235742409020316,0.7109699138194772,1
A45,1,emg_rms_20_45hz,0.3931624004828126,0.7109699138194772,1
A49,1,posterior_alpha_logpower,0.40026369328413874,0.6875523080711161,1
A49,1,frontal_midline_theta_logpower,0.40040005294619607,0.6875523080711161,1
A49,1,aperiodic_offset,0.4000945609634932,0.6875523080711161,1
A49,1,aperiodic_exponent,0.1294329173046972,0.6875523080711161,1
A49,1,alpha_peak_hz,-0.04991508116105257,0.6875523080711161,1
A49,1,slow_eye_logpower,0.4000981805364684,0.6875523080711161,1
A49,1,blink_amplitude,0.3433381476182776,0.6875523080711161,1
A49,1,blink_event_count,0.25284903874991316,0.6875523080711161,1
A49,1,emg_rms_20_45hz,0.39781458776927425,0.6875523080711161,1
A53,1,posterior_alpha_logpower,0.3952126746483546,0.7060048410822178,1
A53,1,frontal_midline_theta_logpower,0.39533073660693707,0.7060048410822178,1
A53,1,aperiodic_offset,0.39534325009530946,0.7060048410822178,1
A53,1,aperiodic_exponent,-0.02341544254221011,0.7060048410822178,1
A53,1,alpha_peak_hz,0.10203124378065001,0.7060048410822178,1
A53,1,slow_eye_logpower,0.3952414207578999,0.7060048410822178,1
A53,1,blink_amplitude,0.3558539472124825,0.7060048410822178,1
A53,1,blink_event_count,0.28536977259653434,0.7060048410822178,1
A53,1,emg_rms_20_45hz,0.3949454239475224,0.7060048410822178,1
A57,1,posterior_alpha_logpower,0.4039077230605783,0.6746676522751605,1
A57,1,frontal_midline_theta_logpower,0.4043000224093718,0.6746676522751605,1
A57,1,aperiodic_offset,0.40411037549266815,0.6746676522751605,1
A57,1,aperiodic_exponent,0.02996633334651771,0.6746676522751605,1
A57,1,alpha_peak_hz,0.0551635748741381,0.6746676522751605,1
A57,1,slow_eye_logpower,0.4043486419892802,0.6746676522751605,1
A57,1,blink_amplitude,0.331065435857779,0.6746676522751605,1
A57,1,blink_event_count,0.26501359617205084,0.6746676522751605,1
A57,1,emg_rms_20_45hz,0.4035089753271012,0.6746676522751605,1
B61,1,posterior_alpha_logpower,0.08951416417606939,0.4103128435595705,1
B61,1,frontal_midline_theta_logpower,0.3483007801344213,0.4103128435595705,1
B61,1,aperiodic_offset,0.4451007930998833,0.4103128435595705,1
B61,1,aperiodic_exponent,-0.40066007691809724,0.4103128435595705,1
B61,1,alpha_peak_hz,-0.04556262909108044,0.4103128435595705,1
B61,1,slow_eye_logpower,0.46215498259848375,0.4103128435595705,1
B61,1,blink_amplitude,0.40332999770902916,0.4103128435595705,1
B61,1,blink_event_count,-0.36520158902525834,0.4103128435595705,1
B61,1,emg_rms_20_45hz,-0.017891308689342023,0.4103128435595705,1
B65,1,posterior_alpha_logpower,0.11861842321322565,0.35887702908580127,1
B65,1,frontal_midline_theta_logpower,0.3356086769427734,0.35887702908580127,1
B65,1,aperiodic_offset,0.4782043234071912,0.35887702908580127,1
B65,1,aperiodic_exponent,-0.3732579567851262,0.35887702908580127,1
B65,1,alpha_peak_hz,0.09288954328110516,0.35887702908580127,1
B65,1,slow_eye_logpower,0.48424954982584845,0.35887702908580127,1
B65,1,blink_amplitude,0.4277450823661666,0.35887702908580127,1
B65,1,blink_event_count,-0.2759758074913896,0.35887702908580127,1
B65,1,emg_rms_20_45hz,-0.055145379134789396,0.35887702908580127,1
B69,1,posterior_alpha_logpower,0.13615393252216043,0.490746261753354,1
B69,1,frontal_midline_theta_logpower,0.4269403642577069,0.490746261753354,1
B69,1,aperiodic_offset,0.43522771040109764,0.490746261753354,1
B69,1,aperiodic_exponent,-0.3922064246586565,0.490746261753354,1
B69,1,alpha_peak_hz,-0.10358628516415773,0.490746261753354,1
B69,1,slow_eye_logpower,0.4301927450598762,0.490746261753354,1
B69,1,blink_amplitude,0.4240759075752076,0.490746261753354,1
B69,1,blink_event_count,-0.28164128677442496,0.490746261753354,1
B69,1,emg_rms_20_45hz,0.031255182030954703,0.490746261753354,1
B73,1,posterior_alpha_logpower,0.09649317947273574,0.26198237653528955,1
B73,1,frontal_midline_theta_logpower,-0.4266643210292159,0.26198237653528955,1
B73,1,aperiodic_offset,-0.5824135842511671,0.26198237653528955,1
B73,1,aperiodic_exponent,0.4733146198656563,0.26198237653528955,1
B73,1,alpha_peak_hz,0.20773694015848088,0.26198237653528955,1
B73,1,slow_eye_logpower,-0.20063999344753483,0.26198237653528955,1
B73,1,blink_amplitude,-0.2069479743015195,0.26198237653528955,1
B73,1,blink_event_count,-0.344296177234897,0.26198237653528955,1
B73,1,emg_rms_20_45hz,0.025217969267114823,0.26198237653528955,1
B77,1,posterior_alpha_logpower,0.1281748582848077,0.47333950514096024,1
B77,1,frontal_midline_theta_logpower,0.4085305507154684,0.47333950514096024,1
B77,1,aperiodic_offset,0.43933362157914213,0.47333950514096024,1
B77,1,aperiodic_exponent,-0.4067512461990048,0.47333950514096024,1
B77,1,alpha_peak_hz,-0.07902108132449806,0.47333950514096024,1
B77,1,slow_eye_logpower,0.436220122926093,0.47333950514096024,1
B77,1,blink_amplitude,0.40706784152181485,0.47333950514096024,1
B77,1,blink_event_count,-0.30432387655817544,0.47333950514096024,1
B77,1,emg_rms_20_45hz,0.05799837167992722,0.47333950514096024,1
B81,1,posterior_alpha_logpower,0.14125979101636013,0.443325785728217,1
B81,1,frontal_midline_theta_logpower,0.37859875203602944,0.443325785728217,1
B81,1,aperiodic_offset,0.44981437237920446,0.443325785728217,1
B81,1,aperiodic_exponent,-0.37792615452253114,0.443325785728217,1
B81,1,alpha_peak_hz,-0.11016878709860538,0.443325785728217,1
B81,1,slow_eye_logpower,0.4281220584735359,0.443325785728217,1
B81,1,blink_amplitude,0.42139543732756124,0.443325785728217,1
B81,1,blink_event_count,-0.34324944425793996,0.443325785728217,1
B81,1,emg_rms_20_45hz,0.026973215259265892,0.443325785728217,1
C85,1,posterior_alpha_logpower,0.40405367524583635,0.676303982852484,1
C85,1,frontal_midline_theta_logpower,0.4039494464370278,0.676303982852484,1
C85,1,aperiodic_offset,0.40376075743894535,0.676303982852484,1
C85,1,aperiodic_exponent,0.09442054114401342,0.676303982852484,1
C85,1,alpha_peak_hz,0.017462660946101168,0.676303982852484,1
C85,1,slow_eye_logpower,0.40384310527022654,0.676303982852484,1
C85,1,blink_amplitude,0.33295770729710794,0.676303982852484,1
C85,1,blink_event_count,0.25442099265934953,0.676303982852484,1
C85,1,emg_rms_20_45hz,0.40328948641145845,0.676303982852484,1
A2,1,posterior_alpha_logpower,0.4128051044418092,0.621742573548533,1
A2,1,frontal_midline_theta_logpower,0.4186907935584583,0.621742573548533,1
A2,1,aperiodic_offset,0.4195449522931931,0.621742573548533,1
A2,1,aperiodic_exponent,-0.12904260442573479,0.621742573548533,1
A2,1,alpha_peak_hz,0.04383896693225723,0.621742573548533,1
A2,1,slow_eye_logpower,0.4172430624710456,0.621742573548533,1
A2,1,blink_amplitude,0.337588205841035,0.621742573548533,1
A2,1,blink_event_count,0.007298676407265191,0.621742573548533,1
A2,1,emg_rms_20_45hz,0.41423098481684123,0.621742573548533,1
A6,1,posterior_alpha_logpower,0.41651847764649513,0.6211395660776514,1
A6,1,frontal_midline_theta_logpower,0.41934319422892474,0.6211395660776514,1
A6,1,aperiodic_offset,0.4196644283165411,0.6211395660776514,1
A6,1,aperiodic_exponent,-0.03662002716875447,0.6211395660776514,1
A6,1,alpha_peak_hz,0.041692531049726096,0.6211395660776514,1
A6,1,slow_eye_logpower,0.41098771885295304,0.6211395660776514,1
A6,1,blink_amplitude,0.34210873479794324,0.6211395660776514,1
A6,1,blink_event_count,0.10093680718474371,0.6211395660776514,1
A6,1,emg_rms_20_45hz,0.41872256541277125,0.6211395660776514,1
A10,1,posterior_alpha_logpower,0.4125178834086297,0.6406815144621902,1
A10,1,frontal_midline_theta_logpower,0.4127338527388571,0.6406815144621902,1
A10,1,aperiodic_offset,0.4137465687396972,0.6406815144621902,1
A10,1,aperiodic_exponent,-0.07914916456467559,0.6406815144621902,1
A10,1,alpha_peak_hz,-0.016086303960619046,0.6406815144621902,1
A10,1,slow_eye_logpower,0.4108891592727569,0.6406815144621902,1
A10,1,blink_amplitude,0.37804395048768025,0.6406815144621902,1
A10,1,blink_event_count,-0.0007665786131035961,0.6406815144621902,1
A10,1,emg_rms_20_45hz,0.4123378017477371,0.6406815144621902,1
A14,1,posterior_alpha_logpower,0.41532224150964997,0.6189226761281874,1
A14,1,frontal_midline_theta_logpower,0.41465635607132145,0.6189226761281874,1
A14,1,aperiodic_offset,0.41989778670023536,0.6189226761281874,1
A14,1,aperiodic_exponent,-0.06633989030769896,0.6189226761281874,1
A14,1,alpha_peak_hz,0.0217610133406334,0.6189226761281874,1
A14,1,slow_eye_logpower,0.41908692790981966,0.6189226761281874,1
A14,1,blink_amplitude,0.35215201333444796,0.6189226761281874,1
A14,1,blink_event_count,-0.04197735579020245,0.6189226761281874,1
A14,1,emg_rms_20_45hz,0.41589887714938,0.6189226761281874,1
A18,1,posterior_alpha_logpower,0.4222449172778206,0.6052640403883754,1
A18,1,frontal_midline_theta_logpower,0.4227477126677932,0.6052640403883754,1
A18,1,aperiodic_offset,0.4251238883479221,0.6052640403883754,1
A18,1,aperiodic_exponent,-0.08287338465178332,0.6052640403883754,1
A18,1,alpha_peak_hz,0.025646450106037395,0.6052640403883754,1
A18,1,slow_eye_logpower,0.4233304055772188,0.6052640403883754,1
A18,1,blink_amplitude,0.4048125336225656,0.6052640403883754,1
A18,1,blink_event_count,-0.023211966465739683,0.6052640403883754,1
A18,1,emg_rms_20_45hz,0.3333420577802248,0.6052640403883754,1
A22,1,posterior_alpha_logpower,0.40659026879413546,0.662967079426076,1
A22,1,frontal_midline_theta_logpower,0.4061493206464891,0.662967079426076,1
A22,1,aperiodic_offset,0.4082040656591528,0.662967079426076,1
A22,1,aperiodic_exponent,-0.10884309454085685,0.662967079426076,1
A22,1,alpha_peak_hz,0.0538062097677171,0.662967079426076,1
A22,1,slow_eye_logpower,0.40630919624882167,0.662967079426076,1
A22,1,blink_amplitude,0.39163026405406803,0.662967079426076,1
A22,1,blink_event_count,0.06775879567018414,0.662967079426076,1
A22,1,emg_rms_20_45hz,0.4065733819752006,0.662967079426076,1
A26,1,posterior_alpha_logpower,0.4209629415538671,0.6158503030286884,1
A26,1,frontal_midline_theta_logpower,0.42168350872125515,0.6158503030286884,1
A26,1,aperiodic_offset,0.42062549949675565,0.6158503030286884,1
A26,1,aperiodic_exponent,0.058341766212656083,0.6158503030286884,1
A26,1,alpha_peak_hz,-0.011473881671915107,0.6158503030286884,1
A26,1,slow_eye_logpower,0.4168050666107751,0.6158503030286884,1
A26,1,blink_amplitude,0.3339301190693533,0.6158503030286884,1
A26,1,blink_event_count,0.05225680891686603,0.6158503030286884,1
A26,1,emg_rms_20_45hz,0.4201731021689257,0.6158503030286884,1
A30,1,posterior_alpha_logpower,0.41022947775705737,0.6543054052953452,1
A30,1,frontal_midline_theta_logpower,0.4097286763031206,0.6543054052953452,1
A30,1,aperiodic_offset,0.40800261006379784,0.6543054052953452,1
A30,1,aperiodic_exponent,0.1325009498656932,0.6543054052953452,1
A30,1,alpha_peak_hz,-0.02260408614861976,0.6543054052953452,1
A30,1,slow_eye_logpower,0.405635039120344,0.6543054052953452,1
A30,1,blink_amplitude,0.37727212619541906,0.6543054052953452,1
A30,1,blink_event_count,0.0653460804425711,0.6543054052953452,1
A30,1,emg_rms_20_45hz,0.41006884635861646,0.6543054052953452,1
A34,1,posterior_alpha_logpower,0.4124500661229277,0.6434022558819327,1
A34,1,frontal_midline_theta_logpower,0.4136807181364719,0.6434022558819327,1
A34,1,aperiodic_offset,0.4133979024476714,0.6434022558819327,1
A34,1,aperiodic_exponent,0.06473232864983068,0.6434022558819327,1
A34,1,alpha_peak_hz,0.019815214298877656,0.6434022558819327,1
A34,1,slow_eye_logpower,0.4106968547317825,0.6434022558819327,1
A34,1,blink_amplitude,0.3752392156138966,0.6434022558819327,1
A34,1,blink_event_count,0.05967475499831455,0.6434022558819327,1
A34,1,emg_rms_20_45hz,0.4125954577474054,0.6434022558819327,1
A38,1,posterior_alpha_logpower,0.4096020962275765,0.6547069059684563,1
A38,1,frontal_midline_theta_logpower,0.41000172028097304,0.6547069059684563,1
A38,1,aperiodic_offset,0.40963862044606236,0.6547069059684563,1
A38,1,aperiodic_exponent,0.03462057999201718,0.6547069059684563,1
A38,1,alpha_peak_hz,-0.050696140314769364,0.6547069059684563,1
A38,1,slow_eye_logpower,0.4088656435123996,0.6547069059684563,1
A38,1,blink_amplitude,0.3971788044889053,0.6547069059684563,1
A38,1,blink_event_count,-0.008113309241092707,0.6547069059684563,1
A38,1,emg_rms_20_45hz,0.40934616964493536,0.6547069059684563,1
A42,1,posterior_alpha_logpower,0.40387080288630856,0.6787108233143992,1
A42,1,frontal_midline_theta_logpower,0.40373493824401074,0.6787108233143992,1
A42,1,aperiodic_offset,0.4037594377316189,0.6787108233143992,1
A42,1,aperiodic_exponent,-0.0072198055993161325,0.6787108233143992,1
A42,1,alpha_peak_hz,0.01600109504180571,0.6787108233143992,1
A42,1,slow_eye_logpower,0.40354443093268677,0.6787108233143992,1
A42,1,blink_amplitude,0.34755641321089376,0.6787108233143992,1
A42,1,blink_event_count,0.25464546383820064,0.6787108233143992,1
A42,1,emg_rms_20_45hz,0.4025776318551636,0.6787108233143992,1
A46,1,posterior_alpha_logpower,0.37994225353421524,0.7647993853520992,1
A46,1,frontal_midline_theta_logpower,0.3800917787827436,0.7647993853520992,1
A46,1,aperiodic_offset,0.3799547502441834,0.7647993853520992,1
A46,1,aperiodic_exponent,0.026094326610090396,0.7647993853520992,1
A46,1,alpha_peak_hz,0.09555863877962686,0.7647993853520992,1
A46,1,slow_eye_logpower,0.3799401787741106,0.7647993853520992,1
A46,1,blink_amplitude,0.3768385649746399,0.7647993853520992,1
A46,1,blink_event_count,0.3559016899165106,0.7647993853520992,1
A46,1,emg_rms_20_45hz,0.37943153234393456,0.7647993853520992,1
A50,1,posterior_alpha_logpower,0.39915820758702697,0.6913794805597429,1
A50,1,frontal_midline_theta_logpower,0.39939881450157755,0.6913794805597429,1
A50,1,aperiodic_offset,0.3992972633015052,0.6913794805597429,1
A50,1,aperiodic_exponent,-0.042943684807650116,0.6913794805597429,1
A50,1,alpha_peak_hz,0.052595351243661576,0.6913794805597429,1
A50,1,slow_eye_logpower,0.39940485769341233,0.6913794805597429,1
A50,1,blink_amplitude,0.3546926642846372,0.6913794805597429,1
A50,1,blink_event_count,0.2705405901308594,0.6913794805597429,1
A50,1,emg_rms_20_45hz,0.3982226003361549,0.6913794805597429,1
A54,1,posterior_alpha_logpower,0.4110218814239725,0.6497604422484988,1
A54,1,frontal_midline_theta_logpower,0.41107515113483617,0.6497604422484988,1
A54,1,aperiodic_offset,0.41119315360263586,0.6497604422484988,1
A54,1,aperiodic_exponent,-0.02340436857901726,0.6497604422484988,1
A54,1,alpha_peak_hz,0.02677765590260832,0.6497604422484988,1
A54,1,slow_eye_logpower,0.4116306827920895,0.6497604422484988,1
A54,1,blink_amplitude,0.24465718412574097,0.6497604422484988,1
A54,1,blink_event_count,0.3070254244543473,0.6497604422484988,1
A54,1,emg_rms_20_45hz,0.41008785423940136,0.6497604422484988,1
A58,1,posterior_alpha_logpower,0.4014836776657522,0.6865551220746521,1
A58,1,frontal_midline_theta_logpower,0.40142238462321556,0.6865551220746521,1
A58,1,aperiodic_offset,0.401301295523249,0.6865551220746521,1
A58,1,aperiodic_exponent,0.006749746434958793,0.6865551220746521,1
A58,1,alpha_peak_hz,-0.040275628604876816,0.6865551220746521,1
A58,1,slow_eye_logpower,0.40123180023760835,0.6865551220746521,1
A58,1,blink_amplitude,0.36524836066590793,0.6865551220746521,1
A58,1,blink_event_count,0.24443967571389605,0.6865551220746521,1
A58,1,emg_rms_20_45hz,0.40101924269558625,0.6865551220746521,1
B62,1,posterior_alpha_logpower,0.1261544156180024,0.3589250153778151,1
B62,1,frontal_midline_theta_logpower,0.2463364911086221,0.3589250153778151,1
B62,1,aperiodic_offset,0.44757333664338705,0.3589250153778151,1
B62,1,aperiodic_exponent,-0.4102269680988105,0.3589250153778151,1
B62,1,alpha_peak_hz,0.044346869958700366,0.3589250153778151,1
B62,1,slow_eye_logpower,0.48656708688600486,0.3589250153778151,1
B62,1,blink_amplitude,0.42471512251530985,0.3589250153778151,1
B62,1,blink_event_count,-0.3678866663554265,0.3589250153778151,1
B62,1,emg_rms_20_45hz,0.018911109104589707,0.3589250153778151,1
B66,1,posterior_alpha_logpower,0.13695915180247611,0.4550585894180976,1
B66,1,frontal_midline_theta_logpower,0.4165899756316658,0.4550585894180976,1
B66,1,aperiodic_offset,0.46017293830520545,0.4550585894180976,1
B66,1,aperiodic_exponent,-0.4012763681887536,0.4550585894180976,1
B66,1,alpha_peak_hz,-0.12807371344519347,0.4550585894180976,1
B66,1,slow_eye_logpower,0.42826688030990134,0.4550585894180976,1
B66,1,blink_amplitude,0.4304298707623666,0.4550585894180976,1
B66,1,blink_event_count,-0.22222621378799176,0.4550585894180976,1
B66,1,emg_rms_20_45hz,-0.02105624706545066,0.4550585894180976,1
B70,1,posterior_alpha_logpower,0.04293547549010564,0.3498856523391471,1
B70,1,frontal_midline_theta_logpower,0.3919094413624059,0.3498856523391471,1
B70,1,aperiodic_offset,0.49912737047204275,0.3498856523391471,1
B70,1,aperiodic_exponent,-0.40935642302350556,0.3498856523391471,1
B70,1,alpha_peak_hz,-0.06755259575744516,0.3498856523391471,1
B70,1,slow_eye_logpower,0.4344197405477717,0.3498856523391471,1
B70,1,blink_amplitude,0.4210257739829512,0.3498856523391471,1
B70,1,blink_event_count,-0.22435850308737126,0.3498856523391471,1
B70,1,emg_rms_20_45hz,-0.08354290666357769,0.3498856523391471,1
B74,1,posterior_alpha_logpower,0.20525676579210012,0.4192087054484798,1
B74,1,frontal_midline_theta_logpower,0.36654857210705327,0.4192087054484798,1
B74,1,aperiodic_offset,0.4588756592947094,0.4192087054484798,1
B74,1,aperiodic_exponent,-0.377603678746587,0.4192087054484798,1
B74,1,alpha_peak_hz,-0.15675298429885692,0.4192087054484798,1
B74,1,slow_eye_logpower,0.41324080115518147,0.4192087054484798,1
B74,1,blink_amplitude,0.4216951036803749,0.4192087054484798,1
B74,1,blink_event_count,-0.29226142370888514,0.4192087054484798,1
B74,1,emg_rms_20_45hz,-0.10852390245663579,0.4192087054484798,1
B78,1,posterior_alpha_logpower,0.01750665101290996,0.3499129067203456,1
B78,1,frontal_midline_theta_logpower,0.197904785445651,0.3499129067203456,1
B78,1,aperiodic_offset,0.43130769792699386,0.3499129067203456,1
B78,1,aperiodic_exponent,-0.4186006570404472,0.3499129067203456,1
B78,1,alpha_peak_hz,-0.13585826094286066,0.3499129067203456,1
B78,1,slow_eye_logpower,0.48535397915481326,0.3499129067203456,1
B78,1,blink_amplitude,0.47167272144156447,0.3499129067203456,1
B78,1,blink_event_count,-0.3460768495459608,0.3499129067203456,1
B78,1,emg_rms_20_45hz,0.05480947555549187,0.3499129067203456,1
C82,1,posterior_alpha_logpower,0.18937681653447663,0.3991250956165041,1
C82,1,frontal_midline_theta_logpower,0.2983871193416938,0.3991250956165041,1
C82,1,aperiodic_offset,0.4850386185213594,0.3991250956165041,1
C82,1,aperiodic_exponent,-0.4278873151672151,0.3991250956165041,1
C82,1,alpha_peak_hz,-0.06119977007516941,0.3991250956165041,1
C82,1,slow_eye_logpower,0.47150795580367333,0.3991250956165041,1
C82,1,blink_amplitude,0.38498233113288105,0.3991250956165041,1
C82,1,blink_event_count,-0.26511124970148453,0.3991250956165041,1
C82,1,emg_rms_20_45hz,-0.11041285335464268,0.3991250956165041,1
C86,1,posterior_alpha_logpower,0.303221908686522,0.3319038033162776,1
C86,1,frontal_midline_theta_logpower,0.29534793923332503,0.3319038033162776,1
C86,1,aperiodic_offset,0.48240093017842806,0.3319038033162776,1
C86,1,aperiodic_exponent,-0.36773677576608976,0.3319038033162776,1
C86,1,alpha_peak_hz,0.01773689535930009,0.3319038033162776,1
C86,1,slow_eye_logpower,0.4721143515265603,0.3319038033162776,1
C86,1,blink_amplitude,0.43755256168380907,0.3319038033162776,1
