branch,validity_label,subject,dataset,rejection_rate,sctm_n_trials,sctm_status,sctm_differential_norm,sctm_common_state_norm,sctm_differential_partial_r2,sctm_permutation_p,sctm_null_differential_norm_mean,cross_low_to_high_within_auc,cross_low_to_high_cross_auc,cross_high_to_low_within_auc,cross_high_to_low_cross_auc,cross_status,cross_cross_state_gap,permutations,seed
no_eog_regression,preprocessing_sensitivity_ablation,A33,A,0.0,240,ok,0.20661864017737006,0.2402667786531736,0.007028975529345338,0.24701195219123506,0.20440134294075854,0.7135862913096694,0.7139001349527665,0.8083670715249662,0.8898408812729498,ok,-0.040893826695540314,250,4069573464
no_eog_regression,preprocessing_sensitivity_ablation,A34,A,0.0,240,ok,0.15715595283410666,0.4833101180534258,0.006945208828225358,0.7888446215139442,0.16237546497701275,0.49404761904761907,0.5518394648829432,0.4693422519509476,0.5997023809523809,ok,-0.09407598741837875,250,1721227284
no_eog_regression,preprocessing_sensitivity_ablation,A35,A,0.0,240,ok,0.20127497418206003,0.36499933843843585,0.005108569477882519,0.6454183266932271,0.20562499213133265,0.78,0.8865740740740742,0.8321759259259259,0.80125,ok,-0.03782407407407412,250,1226545184
no_eog_regression,preprocessing_sensitivity_ablation,A37,A,0.020833333333333332,235,ok,0.25466099799351527,0.3469894111382473,0.004155769226735662,0.5099601593625498,0.2550806099636539,0.6627906976744187,0.7196969696969697,0.7941919191919191,0.6337209302325582,ok,0.051782358468404954,250,4142255727
no_eog_regression,preprocessing_sensitivity_ablation,A38,A,0.0,240,ok,0.1621550436304839,0.4776215923498719,0.004893980230645689,0.6573705179282868,0.16407130883453466,0.6176470588235294,0.7097222222222223,0.8333333333333333,0.5913865546218487,ok,0.07493580765639585,250,3115080905
no_eog_regression,preprocessing_sensitivity_ablation,A40,A,0.0,232,ok,0.25772446153419903,0.2436733254508477,0.00512398572349515,0.08366533864541832,0.2375143236477918,0.4810810810810811,0.41794871794871796,0.6820512820512821,0.5148648648648648,ok,0.1151593901593902,250,2499411279
no_eog_regression,preprocessing_sensitivity_ablation,A41,A,0.016666666666666666,236,ok,0.10392027551426315,0.9620516903933786,0.006327670433706634,0.545816733067729,0.10985098652794355,0.5110803324099722,0.6897435897435897,0.6,0.5263157894736843,ok,-0.05248952340365093,250,3541185096
no_eog_regression,preprocessing_sensitivity_ablation,A42,A,0.0,240,ok,0.08798005516865323,0.07585641261531494,0.009004035500083107,0.7808764940239044,0.09780724593460656,0.5466666666666666,0.4231292517006803,0.5986394557823129,0.5456410256410257,ok,0.0882679225536368,250,1467656971
no_eog_regression,preprocessing_sensitivity_ablation,A43,A,0.016666666666666666,236,ok,0.12567089899422593,0.16274668311195972,0.018622295266034317,0.7609561752988048,0.13391646221384818,0.48459383753501406,0.49392712550607293,0.6572199730094467,0.5637254901960784,ok,0.04208059742115469,250,3709841992
no_eog_regression,preprocessing_sensitivity_ablation,A44,A,0.0,240,ok,0.06332273499587791,0.24618032556388664,0.014530108442308176,0.9800796812749004,0.09850294730326715,0.6555555555555554,0.5708333333333334,0.5232142857142857,0.38888888888888884,ok,0.10952380952380947,250,286670378
no_eog_regression,preprocessing_sensitivity_ablation,A45,A,0.0,240,ok,0.08414984458768292,0.11750475620644918,0.014384924900389118,0.8565737051792829,0.08806055109584496,0.5442329227323629,0.6273504273504273,0.5076923076923077,0.5341545352743561,ok,-0.05478986610005643,250,3527352905
no_eog_regression,preprocessing_sensitivity_ablation,A48,A,0.004166666666666667,239,ok,0.14595046943657916,0.24826255786719428,0.030102180701216952,0.5537848605577689,0.15158829708015373,0.53125,0.5717703349282297,0.5849282296650717,0.5762499999999999,ok,-0.015921052631578947,250,462362501
